group,pre_over_size,std_dev,transmission,manually_inspected,has_dcvs,has_tracing_issues,dont_consider_electrical,notes,in_utct
17258,7.19E-07,2.98E-08,,,,,,,
14275,7.19E-07,1.86E-08,,,,,,,
15374,7.19E-07,4.89E-08,,,,,,,
18126,7.19E-07,3.13E-08,,,,,,,
11350,7.20E-07,2.21E-08,,,,,,,
11460,7.20E-07,5.31E-09,,,,,,,
12116,7.20E-07,5.19E-08,,,,,,,
18782,7.20E-07,2.76E-08,,,,,,,
14169,7.20E-07,6.17E-08,,,,,,,
12953,7.20E-07,9.02E-09,,,,,,,
17114,7.21E-07,3.48E-09,,,,,,,
14109,7.21E-07,1.02E-08,,,,,,,
22848,7.21E-07,1.87E-08,,,,,,,
20722,7.21E-07,4.29E-08,,,,,,,
12874,7.21E-07,2.54E-08,,,,,,,
25849,7.21E-07,2.18E-08,,,,,,,
12850,7.22E-07,4.45E-08,,,,,,,
26415,7.22E-07,3.59E-08,,,,,,,
16919,7.22E-07,5.82E-08,,,,,,,
24970,7.22E-07,6.01E-08,,,,,,,
13442,7.22E-07,8.35E-08,,,,,,,
21099,7.22E-07,1.13E-08,,,,,,,
24764,7.23E-07,2.87E-08,,,,,,,
19659,7.23E-07,4.27E-09,,,,,,,
15620,7.23E-07,8.89E-09,,,,,,,
27317,7.23E-07,1.34E-07,,,,,,,
13637,7.23E-07,8.32E-09,,,,,,,
20329,7.23E-07,,,,,,,,
12407,7.23E-07,8.18E-08,,,,,,,
14945,7.24E-07,2.09E-09,,,,,,,
18756,7.24E-07,8.75E-08,,,,,,,
15931,7.24E-07,1.03E-07,,,,,,,
11846,7.25E-07,1.41E-08,,,,,,,
25051,7.25E-07,1.62E-08,,,,,,,
13010,7.25E-07,1.18E-08,,,,,,,
15943,7.25E-07,6.94E-09,,,,,,,
12722,7.25E-07,1.89E-08,,,,,,,
25489,7.25E-07,5.96E-08,,,,,,,
23266,7.25E-07,7.31E-08,,,,,,,
28286,7.25E-07,5.50E-08,,,,,,,
12845,7.26E-07,7.77E-09,,,,,,,
18489,7.26E-07,4.48E-08,,,,,,,
27237,7.26E-07,3.16E-08,,,,,,,
21962,7.26E-07,1.07E-08,,,,,,,
13666,7.27E-07,8.42E-08,,,,,,,
15353,7.27E-07,3.46E-08,,,,,,,
19723,7.27E-07,1.54E-08,,,,,,,
19606,7.27E-07,4.58E-08,,,,,,,
12771,7.27E-07,3.18E-08,,,,,,,
22806,7.27E-07,4.82E-08,,,,,,,
21856,7.28E-07,2.97E-08,,,,,,,
15885,7.28E-07,1.66E-08,,,,,,,
18436,7.28E-07,2.75E-08,,,,,,,
19353,7.28E-07,6.88E-08,,,,,,,
25358,7.28E-07,3.17E-08,,,,,,,
13905,7.28E-07,3.74E-10,,,,,,,
26818,7.29E-07,1.68E-08,,,,,,,
12015,7.29E-07,7.03E-10,,,,,,,
26371,7.29E-07,6.50E-08,,,,,,,
23787,7.29E-07,3.22E-08,,,,,,,
31373,7.29E-07,,,,,,,,
154298,7.29E-07,4.33E-08,,,,,,,
23550,7.29E-07,1.93E-08,,,,,,,
11969,7.29E-07,2.09E-08,,,,,,,
24254,7.29E-07,3.44E-08,,,,,,,
13842,7.29E-07,1.32E-07,,,,,,,
24689,7.30E-07,9.22E-08,,,,,,,
27527,7.30E-07,3.21E-08,,,,,,,
14543,7.30E-07,,,,,,,,
29371,7.30E-07,1.41E-07,,,,,,,
17246,7.30E-07,1.75E-09,,,,,,,
11499,7.30E-07,1.11E-08,,,,,,,
23455,7.31E-07,7.85E-08,,,,,,,
20585,7.31E-07,1.87E-08,,,,,,,
23349,7.31E-07,2.27E-07,,,,,,,
13186,7.31E-07,1.06E-09,,,,,,,
13793,7.32E-07,1.47E-08,,,,,,,
18220,7.32E-07,4.36E-08,,,,,,,
16627,7.32E-07,,,,,,,,
20375,7.32E-07,3.86E-08,,,,,,,
16111,7.33E-07,6.54E-08,,,,,,,
10809,7.33E-07,1.33E-07,,,,,,,
10712,7.33E-07,1.50E-09,putative neurosecretory,,,,,,
17139,7.34E-07,2.58E-08,,,,,,,
10839,7.34E-07,2.84E-08,,,,,,,
22460,7.34E-07,3.89E-08,,,,,,,
20297,7.34E-07,,,,,,,,
24891,7.35E-07,8.84E-08,,,,,,,
10739,7.35E-07,1.14E-08,,,,,,,
13867,7.35E-07,3.31E-09,,,,,,,
17014,7.35E-07,6.91E-09,,,,,,,
22055,7.35E-07,1.90E-08,,,,,,,
13384,7.35E-07,,,,,,,,
17068,7.36E-07,7.81E-09,,,,,,,
28671,7.36E-07,1.02E-07,,,,,,,
11183,7.36E-07,1.71E-08,,,,,,,
20850,7.36E-07,,,,,,,,
16928,7.37E-07,4.21E-08,,,,,,,
14417,7.37E-07,,,,,,,,
20771,7.37E-07,1.07E-07,,,,,,,
11448,7.37E-07,5.58E-09,,,,,,,
11952,7.37E-07,2.13E-08,,,,,,,
14488,7.37E-07,2.73E-08,,,,,,,
28842,7.37E-07,2.87E-08,,,,,,,
15536,7.37E-07,4.69E-08,,,,,,,
26301,7.37E-07,1.08E-08,,,,,,,
15428,7.37E-07,6.31E-08,,,,,,,
11979,7.37E-07,,,,,,,,
23757,7.37E-07,4.98E-09,,,,,,,
29162,7.37E-07,5.39E-08,,,,,,,
21636,7.38E-07,8.34E-08,,,,,,,
17125,7.38E-07,6.03E-09,,,,,,,
13149,7.38E-07,4.07E-09,,,,,,,
14429,7.38E-07,1.57E-08,,,,,,,
14730,7.38E-07,1.87E-08,,,,,,,
21002,7.39E-07,3.20E-08,,,,,,,
25721,7.39E-07,1.80E-07,,,,,,,
20264,7.39E-07,6.03E-09,,,,,,,
10281,7.39E-07,4.77E-10,putative neurosecretory,,,,,,
26473,7.39E-07,2.32E-08,,,,,,,
15395,7.40E-07,3.12E-09,,,,,,,
13379,7.40E-07,7.06E-08,,,,,,,
19374,7.40E-07,8.98E-08,,,,,,,
29565,7.40E-07,7.62E-08,,,,,,,
28551,7.40E-07,2.26E-08,,,,,,,
13755,7.40E-07,1.68E-08,,,,,,,
11943,7.40E-07,1.43E-08,,,,,,,
20745,7.40E-07,5.97E-09,,,,,,,
21725,7.41E-07,6.11E-08,,,,,,,
24994,7.41E-07,5.64E-08,,,,,,,
21373,7.41E-07,1.46E-08,,,,,,,
30965,7.41E-07,1.03E-07,,,,,,,
29227,7.41E-07,4.21E-08,,,,,,,
13070,7.41E-07,2.81E-08,,,,,,,
17863,7.41E-07,6.19E-08,,,,,,,
21497,7.41E-07,5.82E-08,,,,,,,
25217,7.41E-07,6.31E-08,,,,,,,
11491,7.41E-07,1.94E-07,,,,,,,
21829,7.42E-07,1.49E-07,,,,,,,
12948,7.42E-07,1.37E-07,,,,,,,
27902,7.42E-07,9.28E-08,,,,,,,
12135,7.42E-07,1.04E-09,,,,,,,
14043,7.43E-07,7.45E-08,,,,,,,
20859,7.43E-07,1.01E-07,,,,,,,
35068,7.43E-07,6.38E-08,,,,,,,
19985,7.44E-07,5.38E-08,,,,,,,
10563,7.44E-07,2.06E-08,,,,,,,
20924,7.44E-07,5.08E-09,putative electrical,,,,,,
14572,7.44E-07,2.14E-08,,,,,,,
28339,7.44E-07,1.34E-10,,,,,,,
26007,7.45E-07,1.50E-07,,,,,,,
10754,7.45E-07,3.21E-08,,,,,,,
11094,7.45E-07,2.89E-08,,,,,,,
18976,7.45E-07,4.81E-08,,,,,,,
17089,7.45E-07,2.34E-08,,,,,,,
18881,7.45E-07,4.21E-09,,,,,,,
13255,7.45E-07,4.72E-08,,,,,,,
16525,7.46E-07,1.10E-09,,,,,,,
26783,7.46E-07,4.21E-08,,,,,,,
12838,7.46E-07,1.97E-09,,,,,,,
19381,7.47E-07,2.15E-08,,,,,,,
11898,7.47E-07,7.54E-09,,,,,,,
14032,7.47E-07,1.17E-07,,,,,,,
22664,7.48E-07,4.31E-08,,,,,,,
23356,7.48E-07,2.13E-08,,,,,,,
12975,7.48E-07,1.55E-08,,,,,,,
15170,7.48E-07,7.62E-08,putative neurosecretory,,,,,,
25180,7.49E-07,4.36E-08,,,,,,,
16829,7.49E-07,3.20E-08,,,,,,,
22992,7.49E-07,4.19E-08,,,,,,,
26762,7.49E-07,7.03E-08,,,,,,,
21799,7.49E-07,1.71E-07,,,,,,,
13045,7.50E-07,7.29E-09,,,,,,,
22856,7.50E-07,1.06E-07,,,,,,,
19289,7.52E-07,5.94E-08,,,,,,,
19525,7.52E-07,5.12E-08,,,,,,,
16212,7.52E-07,2.33E-08,,,,,,,
18325,7.52E-07,2.55E-08,,,,,,,
10741,7.53E-07,3.42E-08,,,,,,,
23376,7.53E-07,3.01E-08,,,,,,,
14124,7.53E-07,8.68E-08,,,,,,,
24723,7.53E-07,1.71E-08,,,,,,,
155365,7.54E-07,3.89E-08,,,,,,,
15975,7.54E-07,5.75E-09,,,,,,,
16973,7.54E-07,3.51E-08,,,,,,,
11802,7.54E-07,2.52E-08,,,,,,,
17958,7.54E-07,5.98E-08,,,,,,,
16451,7.55E-07,3.51E-08,,,,,,,
14804,7.55E-07,3.03E-08,,,,,,,
16241,7.55E-07,4.14E-08,,,,,,,
19051,7.56E-07,1.61E-08,,,,,,,
12268,7.56E-07,7.69E-08,,,,,,,
14722,7.56E-07,1.98E-08,,,,,,,
11937,7.56E-07,3.38E-08,,,,,,,
24732,7.56E-07,7.74E-08,,,,,,,
16647,7.56E-07,4.06E-08,putative neurosecretory,,,,,,
15747,7.56E-07,,,,,,,,
28669,7.57E-07,6.53E-08,,,,,,,
30956,7.57E-07,3.69E-08,,,,,,,
23131,7.57E-07,3.49E-09,,,,,,,
18698,7.57E-07,1.81E-08,,,,,,,
12782,7.57E-07,1.87E-08,,,,,,,
152252,7.58E-07,5.78E-08,,,,,,,
20821,7.58E-07,6.04E-08,,,,,,,
14788,7.58E-07,1.26E-08,,,,,,,
15835,7.58E-07,6.01E-08,,,,,,,
14563,7.58E-07,9.12E-08,,,,,,,
14479,7.58E-07,3.16E-09,,,,,,,
24581,7.58E-07,5.40E-08,,,,,,,
23852,7.59E-07,5.73E-08,,,,,,,
30617,7.59E-07,4.72E-08,,,,,,,
26095,7.59E-07,8.72E-08,,,,,,,
14781,7.59E-07,2.28E-07,,,,,,,
18200,7.59E-07,2.73E-08,,,,,,,
12452,7.59E-07,3.10E-08,,,,,,,
20908,7.60E-07,7.29E-08,,,,,,,
158622,7.60E-07,6.45E-08,,,,,,,
27570,7.60E-07,5.44E-08,,,,,,,
30243,7.61E-07,5.11E-08,,,,,,,
10276,7.61E-07,7.06E-10,,,,,,,
20371,7.61E-07,8.12E-09,,,,,,,
20886,7.62E-07,6.22E-08,,,,,,,
18680,7.62E-07,1.33E-07,,,,,,,
11113,7.62E-07,1.22E-08,,,,,,,
14884,7.62E-07,6.38E-08,,,,,,,
25292,7.63E-07,6.88E-09,,,,,,,
27502,7.63E-07,8.53E-08,electrical,,,,,,
11333,7.64E-07,1.28E-08,,,,,,,
17310,7.64E-07,7.85E-09,putative neurosecretory,,,,,,
14590,7.65E-07,5.88E-08,,,,,,,
17015,7.65E-07,6.33E-08,,,,,,,
18724,7.65E-07,7.09E-08,,,,,,,
25261,7.65E-07,4.43E-08,,,,,,,
15312,7.65E-07,1.73E-08,,,,,,,
17867,7.65E-07,4.62E-08,,,,,,,
18640,7.66E-07,5.44E-08,,,,,,,
26539,7.66E-07,4.13E-08,,,,,,,
12031,7.66E-07,2.45E-08,,,,,,,
18992,7.66E-07,4.38E-08,,,,,,,
18438,7.67E-07,1.83E-08,,,,,,,
12457,7.67E-07,2.22E-08,,,,,,,
12094,7.67E-07,1.55E-08,,,,,,,
15675,7.67E-07,4.56E-08,,,,,,,
14922,7.67E-07,2.37E-08,,,,,,,
14735,7.68E-07,3.17E-08,,,,,,,
16449,7.68E-07,8.32E-08,,,,,,,
14706,7.69E-07,2.03E-08,,,,,,,
27427,7.69E-07,2.15E-08,,,,,,,
21542,7.69E-07,2.18E-08,,,,,,,
16170,7.69E-07,4.73E-08,,,,,,,
21266,7.70E-07,3.10E-08,,,,,,,
12352,7.70E-07,3.26E-09,,,,,,,
21464,7.70E-07,1.04E-08,,,,,,,
21477,7.70E-07,1.27E-07,,,,,,,
11193,7.71E-07,3.21E-08,,,,,,,
20480,7.71E-07,2.80E-08,,,,,,,
12538,7.71E-07,3.10E-08,,,,,,,
26591,7.71E-07,3.60E-08,,,,,,,
16384,7.71E-07,3.96E-08,,,,,,,
14072,7.72E-07,1.24E-08,,,,,,,
17651,7.72E-07,2.03E-08,,,,,,,
16733,7.72E-07,8.38E-08,,,,,,,
16532,7.72E-07,3.35E-08,,,,,,,
18971,7.72E-07,5.55E-08,,,,,,,
23671,7.72E-07,6.16E-08,,,,,,,
10775,7.72E-07,7.21E-09,putative neurosecretory,,,,,,
30674,7.73E-07,2.04E-08,,,,,,,
14806,7.73E-07,,,,,,,,
15242,7.73E-07,1.61E-07,,,,,,,
21884,7.73E-07,7.84E-08,,,,,,,
22834,7.73E-07,6.39E-08,,,,,,,
15168,7.74E-07,6.12E-08,,,,,,,
15460,7.74E-07,8.44E-08,,,,,,,
14304,7.74E-07,3.22E-08,,,,,,,
11275,7.74E-07,6.06E-08,,,,,,,
23176,7.75E-07,1.35E-07,,,,,,,
14688,7.75E-07,2.02E-09,,,,,,,
22721,7.75E-07,3.46E-09,,,,,,,
11149,7.75E-07,4.19E-08,,,,,,,
27431,7.75E-07,,,,,,,,
21705,7.76E-07,1.39E-08,,,,,,,
22264,7.76E-07,1.34E-07,,,,,,,
14146,7.77E-07,3.94E-08,,,,,,,
19355,7.77E-07,3.24E-08,,,,,,,
19662,7.77E-07,7.91E-08,,,,,,,
25779,7.77E-07,7.17E-08,,,,,,,
21038,7.77E-07,6.66E-08,,,,,,,
11305,7.77E-07,1.06E-08,,,,,,,
15483,7.77E-07,5.39E-08,,,,,,,
14016,7.78E-07,3.69E-09,,,,,,,
10435,7.78E-07,1.61E-08,,,,,,,
27140,7.78E-07,2.04E-08,,,,,,,
25581,7.78E-07,2.07E-07,,,,,,,
16413,7.78E-07,3.65E-08,,,,,,,
14702,7.79E-07,2.20E-07,,,,,,,
20555,7.79E-07,6.72E-08,,,,,,,
20360,7.80E-07,6.59E-08,,,,,,,
15389,7.80E-07,1.54E-09,,,,,,,
11218,7.80E-07,1.33E-08,,,,,,,
10374,7.80E-07,1.92E-09,,,,,,,
14562,7.80E-07,1.04E-07,,,,,,,
15750,7.81E-07,8.99E-08,,,,,,,
29140,7.81E-07,6.75E-08,,,,,,,
13290,7.82E-07,4.32E-09,,,,,,,
23217,7.82E-07,6.09E-09,,,,,,,
17876,7.82E-07,8.92E-08,,,,,,,
23954,7.82E-07,7.54E-08,,,,,,,
19220,7.82E-07,1.53E-08,,,,,,,
14675,7.83E-07,2.56E-08,,,,,,,
11186,7.83E-07,5.56E-10,,,,,,,
11106,7.83E-07,2.79E-08,,,,,,,
20611,7.83E-07,2.51E-08,,,,,,,
15192,7.84E-07,8.30E-09,,,,,,,
14271,7.84E-07,2.74E-08,,,,,,,
20787,7.84E-07,,,,,,,,
24874,7.84E-07,8.96E-08,,,,,,,
19382,7.84E-07,8.43E-09,,,,,,,
24744,7.84E-07,2.07E-08,,,,,,,
13912,7.84E-07,2.38E-08,,,,,,,
15628,7.85E-07,3.88E-08,,,,,,,
24339,7.85E-07,3.55E-08,,,,,,,
32912,7.85E-07,8.55E-08,,,,,,,
15310,7.85E-07,3.38E-08,,,,,,,
15325,7.87E-07,2.36E-08,,,,,,,
18433,7.87E-07,7.19E-08,,,,,,,
15706,7.87E-07,1.97E-08,,,,,,,
22997,7.87E-07,3.27E-08,,,,,,,
20591,7.88E-07,2.26E-08,,,,,,,
14471,7.88E-07,4.97E-09,,,,,,,
10230,7.88E-07,3.92E-09,,,,,,,
28513,7.88E-07,,,,,,,,
14732,7.88E-07,4.07E-08,,,,,,,
18690,7.89E-07,2.74E-08,,,,,,,
18146,7.89E-07,1.51E-09,,,,,,,
11250,7.89E-07,2.93E-08,,,,,,,
17570,7.89E-07,1.02E-07,,,,,,,
26345,7.89E-07,6.11E-08,,,,,,,
16865,7.89E-07,5.63E-08,,,,,,,
20270,7.89E-07,2.72E-08,,,,,,,
17192,7.90E-07,3.33E-08,,,,,,,
11007,7.90E-07,7.41E-09,,,,,,,
23351,7.90E-07,5.39E-08,,,,,,,
17519,7.91E-07,3.59E-08,,,,,,,
18862,7.91E-07,9.73E-09,,,,,,,
16623,7.91E-07,1.86E-08,,,,,,,
14512,7.92E-07,2.17E-08,,,,,,,
20669,7.92E-07,2.13E-07,,,,,,,
14527,7.92E-07,3.02E-08,electrical,,,,,,
14482,7.93E-07,1.18E-07,,,,,,,
18631,7.93E-07,1.54E-08,,,,,,,
15164,7.94E-07,4.45E-08,,,,,,,
33275,7.94E-07,7.37E-09,,,,,,,
17131,7.95E-07,2.67E-08,putative neurosecretory,,,,,,
15449,7.95E-07,7.05E-08,,,,,,,
15158,7.96E-07,2.93E-09,,,,,,,
11742,7.96E-07,1.39E-08,,,,,,,
31176,7.97E-07,8.71E-08,,,,,,,
18271,7.97E-07,7.71E-10,,,,,,,
154927,7.97E-07,3.69E-09,,,,,,,
13642,7.98E-07,3.86E-08,,,,,,,
20383,7.98E-07,2.69E-08,,,,,,,
27591,7.98E-07,3.36E-08,,,,,,,
15083,7.99E-07,1.19E-08,,,,,,,
25938,7.99E-07,4.37E-08,,,,,,,
26358,8.00E-07,1.48E-07,,,,,,,
16323,8.00E-07,3.05E-08,,,,,,,
23750,8.00E-07,1.53E-08,,,,,,,
13723,8.00E-07,7.47E-09,,,,,,,
18300,8.01E-07,,,,,,,,
22667,8.01E-07,1.53E-08,,,,,,,
15058,8.01E-07,3.25E-08,,,,,,,
22177,8.02E-07,2.16E-10,,,,,,,
14707,8.02E-07,1.37E-08,,,,,,,
14071,8.02E-07,6.02E-08,,,,,,,
22014,8.02E-07,4.10E-08,,,,,,,
19295,8.02E-07,8.52E-08,,,,,,,
15731,8.03E-07,6.47E-08,,,,,,,
15505,8.03E-07,9.58E-09,,,,,,,
21272,8.04E-07,8.66E-08,,,,,,,
23013,8.04E-07,8.54E-08,,,,,,,
20693,8.04E-07,7.83E-09,,,,,,,
14108,8.05E-07,2.43E-08,,,,,,,
13158,8.06E-07,2.75E-08,,,,,,,
15724,8.06E-07,8.26E-08,,,,,,,
14919,8.06E-07,4.76E-08,,,,,,,
15508,8.06E-07,9.58E-10,,,,,,,
12027,8.06E-07,5.82E-09,,,,,,,
24674,8.07E-07,,,,,,,,
14938,8.07E-07,2.50E-08,,,,,,,
26985,8.09E-07,2.46E-08,,,,,,,
15197,8.09E-07,,,,,,,,
19519,8.09E-07,9.91E-08,,,,,,,
16527,8.10E-07,3.04E-08,,,,,,,
23441,8.11E-07,1.03E-07,,,,,,,
23111,8.11E-07,1.97E-08,,,,,,,
24024,8.12E-07,2.41E-08,,,,,,,
19099,8.12E-07,5.66E-08,,,,,,,
13410,8.12E-07,4.46E-08,,,,,,,
12840,8.12E-07,6.94E-08,,,,,,,
25922,8.13E-07,7.95E-08,,,,,,,
12083,8.13E-07,7.82E-09,,,,,,,
13699,8.14E-07,3.51E-08,,,,,,,
21148,8.14E-07,2.33E-08,,,,,,,
25063,8.15E-07,8.30E-08,,,,,,,
10082,8.16E-07,1.00E-08,,,,,,,
20290,8.16E-07,7.21E-08,,,,,,,
41708,8.17E-07,8.81E-08,electrical,,,,,,
12867,8.17E-07,3.94E-08,,,,,,,
14597,8.18E-07,1.29E-07,,,,,,,
11630,8.19E-07,2.18E-08,putative neurosecretory,,,,,,
26140,8.19E-07,9.86E-09,,,,,,,
17614,8.20E-07,9.66E-08,,,,,,,
23308,8.21E-07,1.53E-07,,,,,,,
14371,8.22E-07,6.56E-09,,,,,,,
37115,8.23E-07,1.22E-07,,,,,,,
16825,8.23E-07,,,,,,,,
166265,8.24E-07,,,,,,,,
19390,8.24E-07,9.69E-08,,,,,,,
20979,8.24E-07,1.94E-07,,,,,,,
30667,8.24E-07,2.54E-08,,,,,,,
13887,8.25E-07,3.81E-08,,,,,,,
23713,8.25E-07,2.00E-07,,,,,,,
11820,8.25E-07,3.02E-08,,,,,,,
12017,8.28E-07,2.75E-08,,,,,,,
10762,8.28E-07,5.38E-09,,,,,,,
12339,8.29E-07,1.42E-08,,,,,,,
18972,8.29E-07,1.40E-07,,,,,,,
13230,8.30E-07,2.29E-08,,,,,,,
14389,8.30E-07,4.21E-08,,,,,,,
28083,8.30E-07,6.38E-08,,,,,,,
21941,8.30E-07,4.89E-08,,,,,,,
14312,8.31E-07,3.15E-08,,,,,,,
48048,8.32E-07,7.88E-08,,,,,,,
15299,8.32E-07,1.14E-07,,,,,,,
18924,8.33E-07,8.08E-09,,,,,,,
13126,8.35E-07,7.89E-08,,,,,,,
26680,8.36E-07,8.43E-08,,,,,,,
18368,8.36E-07,3.51E-10,putative neurosecretory,,,,,,
20353,8.36E-07,8.72E-08,,,,,,,
20231,8.36E-07,1.21E-08,,,,,,,
25295,8.36E-07,5.99E-09,,,,,,,
24380,8.37E-07,5.19E-08,,,,,,,
19059,8.37E-07,3.68E-08,,,,,,,
22380,8.37E-07,9.67E-08,,,,,,,
21293,8.37E-07,3.36E-09,,,,,,,
27321,8.38E-07,3.39E-08,,,,,,,
21625,8.39E-07,2.24E-08,,,,,,,
26781,8.40E-07,3.90E-08,,,,,,,
15274,8.41E-07,2.67E-08,,,,,,,
14048,8.41E-07,5.12E-08,,,,,,,
26260,8.42E-07,8.89E-08,,,,,,,
21835,8.42E-07,5.00E-08,,,,,,,
13222,8.43E-07,1.64E-08,,,,,,,
23561,8.43E-07,3.36E-08,,,,,,,
24561,8.45E-07,4.05E-08,,,,,,,
10565,8.45E-07,6.47E-08,,,,,,,
24425,8.45E-07,1.75E-08,,,,,,,
16981,8.45E-07,3.30E-08,,,,,,,
21375,8.46E-07,4.14E-09,,,,,,,
16994,8.46E-07,4.01E-08,,,,,,,
24682,8.47E-07,7.85E-10,,,,,,,
18751,8.47E-07,4.30E-08,,,,,,,
21555,8.47E-07,1.22E-09,,,,,,,
16486,8.48E-07,6.27E-08,,,,,,,
13133,8.48E-07,7.39E-08,,,,,,,
22166,8.49E-07,1.01E-07,,,,,,,
28964,8.49E-07,1.11E-07,,,,,,,
12356,8.49E-07,7.21E-08,,,,,,,
22477,8.50E-07,1.65E-08,putative neurosecretory,,,,,,
16221,8.50E-07,4.68E-08,,,,,,,
17196,8.51E-07,4.43E-08,,,,,,,
15475,8.52E-07,7.70E-08,,,,,,,
33865,8.52E-07,2.52E-08,,,,,,,
15273,8.53E-07,1.80E-08,,,,,,,
12889,8.53E-07,1.17E-08,,,,,,,
14220,8.53E-07,3.02E-09,,,,,,,
31782,8.54E-07,6.65E-08,,,,,,,
11053,8.54E-07,1.94E-08,,,,,,,
10655,8.54E-07,6.61E-09,,,,,,,
13610,8.55E-07,6.89E-08,,,,,,,
13567,8.55E-07,1.45E-08,,,,,,,
153342,8.55E-07,,,,,,,,
16050,8.56E-07,1.04E-07,,,,,,,
13976,8.57E-07,4.97E-08,,,,,,,
20300,8.57E-07,2.43E-08,,,,,,,
14713,8.59E-07,1.14E-07,,,,,,,
30991,8.59E-07,3.59E-08,,,,,,,
18037,8.60E-07,2.07E-08,,,,,,,
18990,8.60E-07,5.36E-08,,,,,,,
15723,8.61E-07,1.88E-07,,,,,,,
12556,8.61E-07,1.11E-08,,,,,,,
21278,8.64E-07,5.09E-08,,,,,,,
19241,8.64E-07,3.15E-08,,,,,,,
43424,8.66E-07,2.80E-07,,,,,,,
18783,8.66E-07,8.61E-09,,,,,,,
15953,8.68E-07,8.34E-08,,,,,,,
16534,8.69E-07,4.93E-08,,,,,,,
27042,8.69E-07,2.06E-08,,,,,,,
28109,8.69E-07,4.38E-09,,,,,,,
23083,8.70E-07,,,,,,,,
22904,8.71E-07,6.16E-08,,,,,,,
16464,8.71E-07,1.49E-08,,,,,,,
12368,8.72E-07,7.11E-08,,,,,,,
19557,8.73E-07,1.38E-09,,,,,,,
16578,8.74E-07,,,,,,,,
21816,8.75E-07,7.53E-08,,,,,,,
24151,8.76E-07,8.11E-08,,,,,,,
14352,8.76E-07,3.54E-08,,,,,,,
24114,8.79E-07,2.01E-07,,,,,,,
24774,8.79E-07,2.23E-07,,,,,,,
17233,8.80E-07,6.32E-08,,,,,,,
26456,8.81E-07,2.05E-08,,,,,,,
16199,8.81E-07,2.18E-08,,,,,,,
17367,8.81E-07,2.37E-08,,,,,,,
19802,8.84E-07,1.61E-08,,,,,,,
10838,8.84E-07,1.08E-08,,,,,,,
31774,8.85E-07,7.33E-08,,,,,,,
18677,8.85E-07,8.28E-08,,,,,,,
13794,8.86E-07,,,,,,,,
28684,8.86E-07,9.43E-08,,,,,,,
14764,8.86E-07,3.75E-08,,,,,,,
22320,8.87E-07,6.14E-08,,,,,,,
26999,8.87E-07,7.11E-08,,,,,,,
12848,8.88E-07,1.13E-08,,,,,,,
23482,8.89E-07,8.25E-08,,,,,,,
27665,8.90E-07,3.97E-08,,,,,,,
12833,8.90E-07,1.02E-08,,,,,,,
16353,8.91E-07,,,,,,,,
17190,8.93E-07,3.12E-08,,,,,,,
27244,8.93E-07,1.11E-07,,,,,,,
18619,8.93E-07,1.37E-08,,,,,,,
16583,8.94E-07,2.74E-08,,,,,,,
19776,8.95E-07,6.16E-09,,,,,,,
15439,8.96E-07,5.08E-08,,,,,,,
15771,8.97E-07,3.08E-09,,,,,,,
11512,8.97E-07,3.31E-08,,,,,,,
21216,8.98E-07,6.99E-08,,,,,,,
20224,8.99E-07,7.56E-08,,,,,,,
11933,9.00E-07,5.87E-08,,,,,,,
13546,9.01E-07,5.84E-08,,,,,,,
22578,9.02E-07,6.50E-08,,,,,,,
13985,9.03E-07,3.96E-08,,,,,,,
12323,9.03E-07,7.04E-08,,,,,,,
13720,9.05E-07,1.19E-08,,,,,,,
13709,9.06E-07,1.68E-07,,,,,,,
18641,9.06E-07,2.71E-08,,,,,,,
11855,9.07E-07,1.43E-08,,,,,,,
12837,9.07E-07,1.67E-08,,,,,,,
28192,9.07E-07,,,,,,,,
18681,9.07E-07,1.54E-08,,,,,,,
13620,9.09E-07,1.98E-09,,,,,,,
27768,9.09E-07,1.17E-07,,,,,,,
20729,9.10E-07,2.81E-08,,,,,,,
15309,9.11E-07,4.73E-08,,,,,,,
14402,9.12E-07,2.27E-08,,,,,,,
22200,9.12E-07,4.71E-08,,,,,,,
16475,9.14E-07,3.37E-08,,,,,,,
18081,9.15E-07,5.79E-08,,,,,,,
14584,9.16E-07,7.11E-08,,,,,,,
11594,9.16E-07,4.34E-08,,,,,,,
17769,9.16E-07,8.61E-08,,,,,,,
21406,9.18E-07,4.24E-08,,,,,,,
19052,9.19E-07,8.27E-08,,,,,,,
14458,9.20E-07,3.96E-07,,,,,,,
15584,9.21E-07,1.92E-08,,,,,,,
23907,9.22E-07,1.15E-07,,,,,,,
17716,9.24E-07,1.23E-08,,,,,,,
11525,9.26E-07,1.28E-08,,,,,,,
28123,9.28E-07,2.02E-07,,,,,,,
22749,9.29E-07,7.32E-08,,,,,,,
15676,9.30E-07,6.68E-09,,,,,,,
15515,9.30E-07,6.14E-07,,,,,,,
16122,9.31E-07,3.37E-10,,,,,,,
15303,9.31E-07,2.59E-08,,,,,,,
22805,9.32E-07,8.29E-08,,,,,,,
25256,9.34E-07,4.42E-08,,,,,,,
22961,9.37E-07,1.91E-08,,,,,,,
20009,9.39E-07,3.06E-09,,,,,,,
23548,9.40E-07,1.94E-08,,,,,,,
19477,9.42E-07,1.16E-07,,,,,,,
14081,9.43E-07,3.70E-08,,,,,,,
15609,9.43E-07,3.13E-08,,,,,,,
101952,9.45E-07,2.07E-08,,,,,,,
